YYYYMM,JANCODE,PRODUCT_NAME,MAKER_NAME,SALES_QTY,UNIT_PRICE,SALES_AMOUNT
202512,4987072570010,サワデー 香るスティック パルファム ノアール 70ml,小林製薬,185,498,92130
202601,4987072570010,サワデー 香るスティック パルファム ノアール 70ml,小林製薬,142,498,70716
202602,4987072570010,サワデー 香るスティック パルファム ノアール 70ml,小林製薬,162,498,80676
202201,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,121,498,60258
202202,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,144,498,71712
202203,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,140,498,69720
202204,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,151,498,75198
202205,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,161,498,80178
202206,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,173,498,86154
202207,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,134,498,66732
202208,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,172,498,85656
202209,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,149,498,74202
202210,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,144,498,71712
202211,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,166,498,82668
202212,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,154,498,76692
202301,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,120,498,59760
202302,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,154,498,76692
202303,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,163,498,81174
202304,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,155,498,77190
202305,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,184,498,91632
202306,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,159,498,79182
202307,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,175,498,87150
202308,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,152,498,75696
202309,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,168,498,83664
202310,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,140,498,69720
202311,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,172,498,85656
202312,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,141,498,70218
202401,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,152,498,75696
202402,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,135,498,67230
202403,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,186,498,92628
202404,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,199,498,99102
202405,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,161,498,80178
202406,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,159,498,79182
202407,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,170,498,84660
202408,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,169,498,84162
202409,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,154,498,76692
202410,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,146,498,72708
202411,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,148,498,73704
202412,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,167,498,83166
202501,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,144,498,71712
202502,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,163,498,81174
202503,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,191,498,95118
202504,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,361,498,179778
202505,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,191,498,95118
202506,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,187,498,93126
202507,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,156,498,77688
202508,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,184,498,91632
202509,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,149,498,74202
202510,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,137,498,68226
202511,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,141,498,70218
202512,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,181,498,90138
202601,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,163,498,81174
202602,4987072570027,サワデー 香るスティック パルファム ブラン 70ml,小林製薬,140,498,69720
202201,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,131,898,117638
202202,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,210,898,188580
202203,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,243,898,218214
202204,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,230,898,206540
202205,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,216,898,193968
202206,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,31,898,27838
202207,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,17,898,15266
202208,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,17,898,15266
202209,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,21,898,18858
202210,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,41,898,36818
202211,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,89,898,79922
202212,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,116,898,104168
202301,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,130,898,116740
202302,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,186,898,167028
202303,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,623,898,559454
202304,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,211,898,189478
202305,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,107,898,96086
202306,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,30,898,26940
202307,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,14,898,12572
202308,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,15,898,13470
202309,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,24,898,21552
202310,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,44,898,39512
202311,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,86,898,77228
202312,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,138,898,123924
202401,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,117,898,105066
202402,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,185,898,166130
202403,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,260,898,233480
202404,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,188,898,168824
202405,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,98,898,88004
202406,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,31,898,27838
202407,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,17,898,15266
202408,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,19,898,17062
202409,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,64,898,57472
202410,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,43,898,38614
202411,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,90,898,80820
202412,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,149,898,133802
202501,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,124,898,111352
202502,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,546,898,490308
202503,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,278,898,249644
202504,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,247,898,221806
202505,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,106,898,95188
202506,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,33,898,29634
202507,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,19,898,17062
202508,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,17,898,15266
202509,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,20,898,17960
202510,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,85,898,76330
202511,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,94,898,84412
202512,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,149,898,133802
202601,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,119,898,106862
202602,4987072560028,ハナノア シャワータイプ 300ml,小林製薬,239,898,214622
202201,4987072560035,ハナノア 専用洗浄液 500ml,小林製薬,130,798,103740
202202,4987072560035,ハナノア 専用洗浄液 500ml,小林製薬,227,798,181146
202203,4987072560035,ハナノア 専用洗浄液 500ml,小林製薬,225,798,179550
202204,4987072560035,ハナノア 専用洗浄液 500ml,小林製薬,191,798,152418
202205,4987072560035,ハナノア 専用洗浄液 500ml,小林製薬,87,798,69426
202206,4987072560035,ハナノア 専用洗浄液 500ml,小林製薬,31,798,24738
202207,4987072560035,ハナノア 専用洗浄液 500ml,小林製薬,14,798,11172
202208,4987072560035,ハナノア 専用洗浄液 500ml,小林製薬,15,798,11970
202209,4987072560035,ハナノア 専用洗浄液 500ml,小林製薬,52,798,41496
202210,4987072560035,ハナノア 専用洗浄液 500ml,小林製薬,41,798,32718
202211,4987072560035,ハナノア 専用洗浄液 500ml,小林製薬,85,798,67830
202212,4987072560035,ハナノア 専用洗浄液 500ml,小林製薬,126,798,100548
202301,4987072560035,ハナノア 専用洗浄液 500ml,小林製薬,108,798,86184
202302,4987072560035,ハナノア 専用洗浄液 500ml,小林製薬,182,798,145236
202303,4987072560035,ハナノア 専用洗浄液 500ml,小林製薬,608,798,485184
